
Time_us,Sample
5038260,2087
5040764,2010
5043260,2039
5045764,1997
5048256,2022
5050764,2024
5053352,1975
5055864,2010
5058360,2081
5060952,1975
5063364,2051
5065956,2053
5068460,1955
5070960,1962
5073456,1984
5075960,2080
5078460,2015
5080960,2025
5083460,2011
5085960,2000
5088460,2009
5090960,2027
5093556,2026
5095968,1974
5098460,2062
5100956,1964
5103460,1986
5106052,2088
5108464,1981
5110968,2028
5113460,1975
5116052,2008
5118556,2016
5121060,2049
5123560,2039
5126052,2016
5128468,2061
5130956,1986
5133460,2012
5135964,2026
5138552,2040
5141060,2032
5143640,1964
5146060,2081
5148560,2055
5151152,2024
5153656,2021
5156156,2054
5158564,1974
5161156,2102
5163568,2091
5166160,2052
5168660,2073
5171164,2019
5173652,2027
5176156,2043
5178656,2046
5181160,2028
5183660,2115
5186164,1968
5188660,2057
5191164,2006
5193756,2035
5196164,1983
5198752,2037
5201252,2004
5203664,2042
5206256,2053
5208760,2007
5211260,2004
5213760,2003
5216252,2043
5218760,1973
5221256,2065
5223756,1999
5226164,2094
5228756,2025
5231260,1984
5233764,2058
5236256,2005
5238664,2097
5241164,2042
5243752,2058
5246252,2034
5248664,2082
5251240,2025
5253656,1992
5256156,1981
5258664,2048
5261164,2037
5263756,2041
5266164,2016
5268756,2046
5271260,2018
5273760,2004
5276164,2057
5278756,2071
5281260,1989
5283764,2058
5286260,2073
5288764,2028
5291260,1975
5293764,1942
5296260,1999
5298764,2036
5301264,2046
5303764,2010
5306352,2080
5308860,2028
5311364,2025
5313864,2004
5316368,1992
5318864,2047
5321452,2036
5323964,2011
5326460,1986
5328964,2094
5331464,2036
5333956,2044
5336464,2026
5338964,1999
5341460,2065
5343964,2012
5346464,1989
5348964,2001
5351560,2009
5354060,2004
5356652,2094
5359064,2079
5361640,2019
5364068,1977
5366652,1971
5369152,2007
5371656,2051
5374156,1978
5376564,2045
5379156,2039
5381660,2020
5384160,2028
5386660,2037
5389160,2062
5391752,1998
5394160,2054
5396752,1990
5399260,2036
5401756,2040
5404260,2058
5406852,2057
5409260,1994
5411760,1985
5414260,1957
5416760,2077
5419352,1997
5421764,2023
5424260,1996
5426764,1987
5429360,2019
5431860,2037
5434356,2010
5436864,2035
5439356,2038
5441856,2100
5444264,2039
5446852,1985
5449356,2082
5451864,2004
5454356,2012
5456856,1973
5459364,2071
5461952,2071
5464460,2041
5466964,1983
5469464,2035
5471952,2034
5474452,2024
5476960,2031
5479552,2047
5481960,2017
5484460,2003
5486960,2028
5489460,1997
5492052,2038
5494460,2091
5497052,2054
5499460,2003
5502052,1981
5504556,2019
5507060,2025
5509560,1979
5512060,2080
5514652,2019
5517064,2057
5519564,2018
5522056,1990
5524464,2026
5526964,1974
5529456,2061
5532052,2078
5534556,2053
5537056,2041
5539464,2006
5541960,2012
5544464,1972
5546956,2007
5549456,2023
5551864,2035
5554364,2011
5556856,1968
5559364,2050
5561952,2032
5564460,1949
5566956,2070
5569460,1955
5571960,1989
5574460,1993
5577052,1994
5579556,2082
5582056,1937
5584464,2092
5587060,2064
5589564,1993
5592056,2021
5594564,2016
5597152,2010
5599660,2038
5602156,2013
5604664,1987
5607168,2008
5609664,2006
5612168,2047
5614760,2003
5617260,1982
5619760,1980
5622264,2017
5624756,1978
5627340,1950
5629760,2001
5632356,2046
5634764,2058
5637356,2049
5639764,2049
5642356,2039
5644764,2030
5647352,2008
5649864,2030
5652356,1979
5654760,2002
5657264,1991
5659856,1960
5662264,1998
5664756,2028
5667264,2014
5669756,2073
5672340,2059
5674760,2028
5677352,1976
5679856,2014
5682356,2016
5684768,2025
5687360,2023
5689852,1983
5692260,2042
5694852,2029
5697356,2056
5699856,2006
5702264,2017
5704860,2029
5707364,2073
5709860,2004
5712364,2035
5714856,2055
5717352,2011
5719764,2025
5722360,1995
5724852,2038
5727364,2077
5729860,2038
5732368,2065
5734860,1982
5737360,1997
5739952,2060
5742360,2012
5744956,2053
5747364,2050
5749860,2033
5752364,2048
5754856,2018
5757356,2072
5759768,2017
5762352,1984
5764856,2011
5767368,1982
5769860,2009
5772364,2056
5774952,2036
5777464,2021
5779952,2020
5782364,2037
5784864,1957
5787356,2047
5789856,2027
5792264,2019
5794764,2057
5797264,2071
5799764,2050
5802264,2004
5804852,1991
5807268,2080
5809852,2032
5812364,2039
5814860,2005
5817364,1998
5819952,2027
5822460,2031
5824956,2016
5827460,2001
5830052,2032
5832464,2034
5834960,2017
5837452,2033
5839860,2027
5842360,2030
5844860,1986
5847452,2005
5849956,1996
5852456,2047
5854956,1975
5857468,2028
5860052,2038
5862468,2031
5865052,2011
5867564,2022
5870056,2059
5872556,2003
5875152,2057
5877660,1999
5880160,2047
5882660,1974
5885256,2015
5887760,2018
5890260,1996
5892764,2065
5895264,2044
5897768,1982
5900360,2023
5902864,1948
5905356,2075
5907864,2031
5910452,2045
5912960,1969
5915456,2013
5917956,1976
5920460,2094
5922956,2075
5925460,1998
5928052,2044
5930464,1996
5933052,2030
5935560,2026
5938056,2086
5940556,2016
5942964,2016
5945460,2020
5947964,2007
5950556,2086
5953060,1983
5955564,2047
5958064,1999
5960640,2045
5963064,2038
5965652,2045
5968152,2027
5970560,2042
5973152,2004
5975656,1991
5978068,1986
5980564,2026
5983152,1993
5985664,1991
5988156,2018
5990664,2015
5993156,2006
5995664,2055
5998240,2038
6000664,2012
6003252,2052
6005756,2049
6008252,2031
6010664,2036
6013164,2032
6015656,1986
6018164,2065
6020752,1998
6023164,2033
6025664,1999
6028252,1985
6030764,2010
6033256,1977
6035752,1972
6038164,2028
6040760,1971
6043264,2073
6045760,2004
6048264,2142
6050856,2005
6053268,2038
6055760,1966
6058260,2030
6060752,2035
6063252,1949
6065664,2027
6068260,1990
6070764,1979
6073256,2020
6075764,2058
6078256,1991
6080852,2034
6083356,2041
6085856,1981
6088264,2038
6090860,1948
6093364,2001
6095856,1978
6098356,1991
6100768,2004
6103340,2049
6105760,2016
6108268,2027
6110760,2090
6113260,2081
6115856,1996
6118268,2025
6120860,2005
6123364,2026
6125864,2004
6128452,2041
6130956,1995
6133364,2065
6135864,2026
6138356,1967
6140860,2023
6143456,2049
6145864,1997
6148364,1976
6150864,2011
6153364,1999
6155864,2024
6158460,2035
6160952,2050
6163360,2051
6165952,1963
6168460,2065
6170956,1967
6173460,2057
6176052,2027
6178460,2035
6181052,2039
6183556,2043
6186140,2004
6188560,2077
6191064,2060
6193656,2015
6196160,2036
6198660,2060
6201160,2087
6203752,2037
6206164,1971
6208760,2051
6211264,2006
6213760,2059
6216256,1996
6218664,2042
6221164,2012
6223656,2058
6226240,2017
6228752,1987
6231256,2016
6233664,2022
6236156,1993
6238752,1996
6241256,1983
6243756,2005
6246256,2027
6248852,2044
6251356,2022
6253856,2001
6256264,2017
6258764,2038
6261340,2064
6263860,2001
6266356,2038
6268768,2095
6271360,1964
6273852,2006
6276340,2054
6278856,1958
6281356,2071
6283840,2067
6286260,2048
6288856,2034
6291264,2013
6293764,2056
6296256,1997
6298756,2067
6301164,2007
6303760,1981
6306264,1978
6308756,2000
6311352,2046
6313764,2027
6316264,2054
6318756,1989
6321264,2037
6323756,2021
6326260,2028
6328756,2078
6331260,2052
6333756,2032
6336260,2042
6338852,2017
6341264,2083
6343856,2017
6346360,2022
6348860,2034
6351364,2038
6353856,2038
6356440,2004
6358956,2018
6361456,2073
6363960,1988
6366460,2064
6368964,1996
6371556,2080
6374060,2007
6376560,2056
6379064,1998
6381560,2050
6384156,2004
6386564,2087
6389068,2024
6391656,2038
6394156,2009
6396660,2020
6399252,1989
6401668,2052
6404256,2025
6406760,2034
6409268,2001
6411760,2096
6414260,2022
6416756,2009
6419164,2091
6421756,2032
6424260,1990
6426756,2065
6429260,2034
6431852,2079
6434264,2067
6436756,2058
6439264,2003
6441852,2077
6444340,2036
6446760,2045
6449352,2009
6451856,2031
6454268,2025
6456768,2018
6459352,2036
6461864,2076
6464356,2098
6466864,1997
6469352,1994
6471868,2024
6474360,1985
6476864,2089
6479452,2068
6481860,2062
6484452,2080
6486956,2044
6489456,1989
6491960,2069
6494552,2052
6496964,2043
6499556,2000
6501964,2038
6504560,2081
6507064,2042
6509556,2066
6512056,2078
6514556,2027
6517056,2032
6519468,2012
6522064,2011
6524556,2057
6527064,2040
6529652,1984
6532164,2007
6534656,2050
6537156,2096
6539656,1990
6542068,1971
6544640,1989
6547156,2002
6549664,2033
6552160,2012
6554752,2032
6557256,2036
6559764,2053
6562256,2057
6564756,2042
6567260,2017
6569760,1994
6572352,2088
6574856,2021
6577356,2010
6579764,2017
6582264,2041
6584856,1986
6587360,2073
6589856,2029
6592356,2004
6594864,2028
6597352,2024
6599852,2070
6602260,2040
6604760,2054
6607256,1987
6609756,2030
6612256,2002
6614760,2048
6617256,2029
6619760,2002
6622352,2033
6624760,2063
6627264,2024
6629760,2059
6632264,1994
6634760,2030
6637252,2011
6639764,2048
6642256,2049
6644764,2024
6647264,2027
6649852,2050
6652360,2027
6654852,2013
6657352,2010
6659760,2006
6662264,2043
6664840,2029
6667360,2027
6669860,2003
6672364,1991
6674864,1985
6677364,1972
6679860,2051
6682364,2054
6684956,1988
6687364,2038
6689956,1978
6692460,2005
6694940,2069
6697460,1990
6699964,2010
6702460,1991
6704964,2000
6707460,2007
6709952,2012
6712364,2041
6714952,2017
6717364,1992
6719956,2008
6722368,1959
6724864,2020
6727364,2023
6729860,1997
6732364,2057
6734860,2066
6737364,2036
6739864,2060
6742364,2016
6744864,2015
6747364,2050
6749864,2021
6752360,2057
6754864,1994
6757364,2014
6759864,2002
6762356,2037
6764864,1986
6767364,2046
6769956,2010
6772364,1996
6774956,2004
6777460,1974
6779960,1975
6782464,2033
6784956,2035
6787464,2040
6789964,1976
6792464,1990
6794964,2055
6797556,2001
6800060,2065
6802560,2075
6804968,2005
6807556,2021
6809968,2028
6812456,2096
6814964,2002
6817464,1999
6820056,2022
6822560,2054
6825056,1972
6827560,2007
6830060,2035
6832560,2033
6835064,2039
6837556,2060
6839964,2005
6842468,2018
6845052,1983
6847564,2024
6850056,2001
6852556,2033
6855152,2011
6857560,2000
6860156,2027
6862660,1976
6865156,2042
6867660,2074
6870160,2058
6872664,2037
6875164,1994
6877752,2046
6880160,2033
6882752,1979
6885160,2074
6887756,2005
6890164,2015
6892660,2027
6895164,2083
6897756,1978
6900164,2016
6902752,2004
6905260,1956
6907756,1999
6910160,1972
6912664,2003
6915256,2016
6917668,2006
6920260,2014
6922752,2037
6925160,2045
6927752,2040
6930260,2015
6932756,2027
6935260,2039
6937760,2044
6940240,2135
6942760,2055
6945252,2031
6947756,1961
6950256,1996
6952760,2004
6955356,1996
6957768,2024
6960352,1982
6962760,2048
6965352,2010
6967856,2011
6970264,2061
6972760,1996
6975264,2049
6977764,1991
6980264,2014
6982860,2061
6985360,2007
6987860,2038
6990364,2071
6992856,2023
6995368,1992
6997856,2055
7000356,1990
7002768,2036
7005264,2077
7007852,2060
7010364,2065
7012856,2012
7015356,2010
7017952,1969
7020456,2003
7022956,2013
7025460,1993
7027960,2042
7030460,2053
7032964,1997
7035456,1993
7037964,2016
7040552,2001
7043056,2019
7045556,2049
7048056,2048
7050560,2019
7053064,2056
7055560,1988
7058064,2011
7060564,2007
7063064,2019
7065556,2078
7068140,2013
7070656,2026
7073152,2059
7075660,2059
7078160,2026
7080660,2004
7083160,2011
7085656,2077
7088068,2079
7090568,2059
7093156,2024
7095560,1967
7098064,2010
7100656,2043
7103160,2048
7105660,2028
7108156,1974
7110564,2027
7113064,2066
7115652,1992
7118156,2009
7120660,1936
7123156,2023
7125660,1995
7128160,2062
7130664,2010
7133260,1993
7135752,2040
7138256,2019
7140756,2035
7143260,1984
7145852,2034
7148264,2083
7150860,2019
7153356,1951
7155864,2029
7158360,2044
7160952,2038
7163364,1989
7165960,1993
7168464,2015
7170956,1985
7173464,2056
7175956,1997
7178456,2022
7180864,2040
7183460,2026
7185964,2025
7188456,1966
7190956,1991
7193364,2074
7195868,2053
7198360,2002
7200952,2002
7203360,2050
7205860,2060
7208452,2002
7210956,2036
7213456,2057
7215956,2044
7218552,1986
7221056,2028
7223556,2034
7225964,1987
7228556,2014
7231060,2064
7233560,1974
7236052,2014
7238556,2047
7241056,2006
7243464,2064
7245960,1994
7248456,2045
7250864,2001
7253364,1991
7255864,1998
7258364,1982
7260856,2056
7263364,2038
7265940,2026
7268368,2011
7270952,2017
7273460,2076
7275956,2084
7278460,2051
7281052,2025
7283460,1977
7286052,1991
7288464,2010
7291060,2038
7293552,2007
7296060,2026
7298564,1998
7301056,2012
7303564,2055
7306056,2062
7308556,2018
7311060,2046
7313560,2019
7316064,1987
7318564,2009
7321052,2014
7323464,2023
7325964,2051
7328552,2040
7331056,2051
7333560,2067
7336060,2032
7338564,2008
7341060,2037
7343556,2003
7345964,2036
7348464,2060
7351052,2012
7353540,1986
7356056,2030
7358640,1978
7361064,2035
7363564,2086
7366064,2027
7368556,1982
7371152,2016
7373656,2002
7376156,2001
7378564,2021
7381152,2045
7383560,2005
7386060,2030
7388652,2043
7391160,2029
7393656,2046
7396160,2008
7398740,2056
7401160,2033
7403664,2064
7406252,2034
7408752,2031
7411256,1987
7413664,2004
7416164,2070
7418752,2031
7421256,2017
7423664,1980
7426264,2033
7428756,1999
7431168,2011
7433664,2007
7436240,2019
7438760,1996
7441264,2050
7443764,2007
7446268,1986
7448768,2005
7451352,2022
7453856,2077
7456268,2036
7458860,2047
7461364,2045
7463856,2022
7466352,1996
7468764,2041
7471264,2006
7473852,1981
7476364,2003
7478856,1958
7481364,2011
7483952,2059
7486460,2046
7488956,2012
7491460,2060
7494052,2019
7496464,1999
7498964,2029
7501540,2017
7504052,2047
7506460,2032
7508960,2014
7511556,2017
7513964,1986
7516560,2044
7519064,1990
7521552,2082
7523964,2059
7526560,2027
7529064,2042
7531564,2028
7534140,2028
7536560,1989
7539156,2008
7541564,2007
7544064,2032
7546640,1984
7549064,2028
7551652,2054
7554164,2007
7556660,1984
7559160,2027
7561756,1996
7564260,2011
7566760,1986
7569260,2054
7571764,2042
7574340,2027
7576852,2028
7579356,1995
7581860,2012
7584352,2049
7586860,1997
7589356,2052
7591860,2030
7594360,1982
7596860,2037
7599360,2003
7601856,2052
7604356,2009
7606768,2031
7609360,2037
7611864,2085
7614360,1994
7616952,2030
7619364,2018
7621860,2057
7624356,2019
7626864,2013
7629440,2016
7631860,2012
7634360,2053
7636860,2022
7639360,2038
7641864,1992
7644364,2000
7646952,2071
7649456,1964
7651864,2017
7654460,2000
7656964,2059
7659456,2022
7662052,2010
7664464,2037
7666964,2034
7669552,2051
7672056,2020
7674560,2006
7677060,2012
7679556,2006
7681968,2031
7684464,2045
7687052,2049
7689540,2036
7691960,2022
7694552,2083
7697060,2001
7699556,2060
7702060,2009
7704564,2062
7707064,2038
7709652,1993
7712160,1988
7714664,2004
7717164,2003
7719656,2092
7722156,2029
7724568,2033
7727056,2050
7729556,1999
7732060,2021
7734652,1974
7737060,2067
7739656,2024
7742160,2027
7744660,2031
7747140,2005
7749560,2041
7752152,2030
7754660,2041
7757160,1979
7759660,2053
7762256,2045
7764664,2008
7767260,1980
7769752,2016
7772252,2034
7774664,2044
7777252,2033
7779756,2046
7782260,1997
7784760,2021
7787264,2073
7789856,2025
7792360,2066
7794860,2067
7797364,2010
7799864,2035
7802452,2032
7804864,2035
7807456,2027
7809960,2050
7812460,2030
7814964,2031
7817460,2055
7819956,2023
7822452,2034
7824864,1980
7827452,2068
7829964,2037
7832456,1997
7834956,2035
7837456,2048
7840052,2063
7842460,2028
7845056,2015
7847464,2028
7850060,2001
7852564,2002
7855056,1988
7857556,2085
7860060,2066
7862652,2023
7865064,1998
7867660,2043
7870160,2000
7872660,2054
7875164,2004
7877664,2042
7880240,2034
7882660,2055
7885252,2040
7887760,1986
7890256,1991
7892760,2022
7895352,2032
7897760,2011
7900352,2033
7902860,2022
7905356,1992
7907860,2066
7910364,2028
7912856,2052
7915268,2013
7917768,2002
7920352,2027
7922852,2037
7925264,2061
7927756,2046
7930268,2015
7932852,2020
7935352,2011
7937768,2048
7940340,2010
7942760,2045
7945268,2034
7947856,2047
7950264,2032
7952764,2006
7955256,2050
7957768,2008
7960256,1981
7962840,2026
7965356,1983
7967864,1985
7970360,2026
7972868,2036
7975456,1997
7977960,1982
7980464,2000
7983040,2010
7985468,2051
7987960,2034
7990556,2031
7993060,2030
7995560,2020
7998064,2027
8000564,2023
8003064,1999
8005556,2003
8008064,2037
8010568,2035
8013064,1988
8015652,2061
8018068,2015
8020556,2025
8023064,1976
8025556,1996
8027964,1999
8030464,1982
8033052,2041
